id,address,at_street,description,latitude,longitude,municipality,name,on_street
"6626",,"Emerald Road",,"42.425708","-70.926173","Nahant","Spring Rd @ Emerald Rd","Spring Road"
"9070213",,,"Hawes Street - Green Line Cleveland Circle Shuttle","42.344981","-71.111707","Brookline","Hawes Street",
"Chelsea",,,"Chelsea - Commuter Rail","42.395689","-71.034281","Chelsea","Chelsea",
"4933",,"Button Wood Lane",,"42.536273","-70.933359","Peabody","Andover St @ Buttonwood Ln","Andover Street"
"door-newto-unions",,,"Newton Centre - Union St (Stairs)","42.329504","-71.19269","Newton","Newton Centre - Union St (Stairs)",
"14731",,"Adams Street",,"42.308937","-71.064051","Boston","Bowdoin St @ Adams St","Bowdoin Street"
"1260",,,,"42.328067","-71.09731","Boston","Columbus Ave @ New Cedar St","Columbus Avenue"
"2421",,"Hayes Street",,"42.420311","-71.144557","Arlington","Medford St @ Hayes St","Medford Street"
"7442",,"Chestnut Street",,"42.458849","-70.989327","Saugus","30 Lincoln Ave","Lincoln Avenue"
"78611",,"Pigeon Lane",,"42.391479","-71.221919","Waltham","Forest St @ Pigeon Ln","Forest Street"
"121009",,,,"42.226417","-71.116431","Milton","Blue Hill Ave from Curry Coll to Canton Ave (FLAG)","Blue Hill Avenue"
"place-dwnxg","Washington St and Summer St, Boston, MA",,,"42.355518","-71.060225","Boston","Downtown Crossing",
"414",,,,"42.305649","-71.084754","Boston","Blue Hill Ave @ Seaver St","Blue Hill Avenue"
"70044",,,"Aquarium - Blue Line - Wonderland","42.359784","-71.051652","Boston","Aquarium",
"node-918-sl",,,"South Station - Silver Line level of Elevator 918",,,"Boston","South Station",
"place-FB-0143","14 Hill St, Norwood, MA 02062",,,"42.196857","-71.196688","Norwood","Norwood Depot",
"node-coecl-wbfareunpaid",,,"Copley - Unpaid side of fare gates",,,"Boston","Copley",
"7111",,,,"42.56908","-70.890188","Beverly","Cabot St opp Lexington Dr","Cabot Street"
"70164",,,"Waban - Green Line - Park Street & North","42.325899","-71.230805","Newton","Waban",
"8438",,"Worthen Road",,"42.452977","-71.232488","Lexington","Bedford St opp Worthen Rd","Bedford Street"
"8315",,"Roosevelt Circle",,"42.428725","-71.102445","Medford","Fellsway W @ Ridgeway Rd - Roosevelt Circle","Fellsway West"
"3522",,"Glenwood Way",,"42.249055","-70.988986","Quincy","Washington St @ Glenwood Way","Washington Street"
"3125",,"West Squantum Street","North Quincy - Busway","42.275585","-71.028752","Quincy","North Quincy","Busway"
"2814",,"Austin Street",,"42.263259","-71.125729","Boston","West St @ Austin St","West Street"
"2851",,"Ferrin Street",,"42.377657","-71.058877","Boston","Bunker Hill St @ Ferrin St","Bunker Hill Street"
"49817",,"Totman Drive",,"42.472097","-71.174741","Woburn","Lexington St @ Totman Rd","Lexington Street"
"door-brntn-faregates",,,"Braintree - Garage, Buses, Union St","42.207528","-71.001339","Braintree","Braintree - Garage, Buses, Union St",
"7522",,,,"42.456888","-71.020804","Saugus","Vine St @ Crescent Ave","Vine Street"
"16616",,"Castle Road",,"42.423426","-70.934768","Nahant","Flash Rd @ Castle Rd","Flash Road"
"4292",,"Forest Street",,"42.187707","-71.056582","Randolph","901 N Main St","North Main Street"
"7711",,,,"42.380915","-71.189319","Belmont","Lexington St @ Belmont St","Lexington Street"
"9131",,"Eaton Avenue",,"42.492296","-71.154162","Woburn","Main St @ Eaton Ave","Main Street"
"4224",,"Centre Street",,"42.145807","-71.04208","Randolph","Opp 530 S Main St","South Main Street"
"6136",,"Empire Street",,"42.473679","-70.930258","Lynn","Essex St @ Empire St","Essex Street"
"13848",,"Lorraine Street",,"42.207039","-70.924597","Weymouth","Pleasant St @ Lorraine St","Pleasant Street"
"node-951-lobby",,,"Charles/MGH - Bottom of Elevator 951",,,"Boston","Charles/MGH",
"89411",,"Church Street",,"42.248679","-71.131525","Boston","River St @ Church St","River Street"
"1601",,,,"42.396543","-71.235848","Waltham","Opp 617 Lexington St - Waltham HS","Lexington Street"
"114887",,"Logan Avenue",,"42.263218","-70.859479","Hull","Wash Blvd Opp Hull Medical Ctr (FLAG)","George Washington Boulevard"
"49803",,,,"42.506368","-71.242764","Bedford","16 Crosby Dr @ Bedford Business Park","Crosby Drive"
"4484",,"Park Street",,"42.465934","-70.961617","Lynn","Western Ave @ Park St","Western Avenue"
"619",,"Meshaka Street",,"42.258293","-71.160526","Boston","Washington St @ Meshaka St","Washington Street"
"78622",,"Harrington Road",,"42.392997","-71.220359","Waltham","Forest St opp Harrington Rd","Forest Street"
"5555",,"Cherry Street",,"42.409958","-71.045743","Everett","Ferry St @ Chestnut St","Ferry Street"
"node-bmmnl-379stair-lobby",,,"Beachmont - Bottom of stairs for Wonderland",,,"Revere","Beachmont",
"8326",,"Neponset Avenue",,"42.297185","-71.056697","Boston","Adams St @ Parkman St","Adams Street"
"door-sstat-bus",,,"South Station - South Station Bus Terminal","42.35069","-71.056121","Boston","South Station - South Station Bus Terminal",
"9104",,"Highland Avenue",,"42.439364","-71.133191","Winchester","Main St @ Highland Ave","Main Street"
"3305",,,,"42.251137","-70.965313","Quincy","26 Taffrail Rd","Taffrail Road"
"50902",,"Washington Street",,"42.479655","-71.121106","Woburn","Montvale Ave @ Washington St","Montvale Avenue"
"node-smmnl-953-platform",,,"Shawmut - Bottom of Alewife Elevator 953",,,"Boston","Shawmut",
"Lowell",,,"Lowell - Commuter Rail","42.63535","-71.314543","Lowell","Lowell",
"35571",,"Condito Road",,"42.251085","-70.902947","Hingham","Downer Ave opp Condito Rd","Downer Avenue"
"3922",,"Smith Street",,"42.19302","-71.006084","Braintree","Hancock St opp Smith St","Hancock Street"
"node-harsq-sqfarepaid",,,"Harvard - Paid side of Harvard Square fare gates",,,"Cambridge","Harvard",
"8515",,"Newtonville Avenue",,"42.35141","-71.185986","Newton","Centre St @ Newtonville Ave","Centre Street"
"9028",,"Russell Street",,"42.426776","-71.079561","Malden","Pleasant St opp Russell St","Pleasant Street"
"door-mlmnl-commercial",,,"Malden Center - Commercial St, Malden Government Center","42.426814","-71.073983","Malden","Malden Center - Commercial St, Malden Government Center",
"node-hymnl-wbstairs-midtlobby",,,"Hynes Convention Center - Lobby end of middle landing",,,"Boston","Hynes Convention Center",
"3418",,"Water Street",,"42.242025","-71.003462","Quincy","Franklin St @ Water St","Franklin Street"
"8152",,"Boylston Street",,"42.318697","-71.212422","Newton","Woodward St @ Boylston St","Woodward Street"
"3981",,,,"42.129761","-71.008895","Holbrook","778 S Franklin St","South Franklin Street"
"3231",,"Gould Street",,"42.272005","-71.013165","Quincy","W Elm Ave @ Gould St","West Elm Avenue"
"61835",,,,"42.314473","-71.142308","Brookline","Clyde St opp Country Rd","Clyde Street"
"4205",,"Allerton Road",,"42.260129","-71.080649","Milton","324 Central Ave","Central Avenue"
"place-chhil","Hammond St and Chestnut Hill Rd, Newton, MA 02467",,,"42.326653","-71.165314","Newton","Chestnut Hill",
"230",,"Hanover Street",,"42.367193","-71.052338","Boston","Commercial St @ Hanover St","Commercial Street"
"node-ccmnl-lobby",,,"Community College - Paid lobby",,,"Boston","Community College",
"252",,"Joyce Hayes Way",,"42.337229","-71.055505","Boston","W 7th St @ C St","West Seventh Street"
"node-symcl-wb-fareunpaid",,,"Symphony - Unpaid side of fare gates",,,"Boston","Symphony",
"8468",,"Hillside Avenue",,"42.49419","-71.276318","Bedford","Springs Rd @ Hillside Ave","Springs Road"
"door-eliot-lincoln",,,"Eliot - Lincoln St, Parking","42.319272","-71.216878","Newton","Eliot - Lincoln St, Parking",
"4782",,"Pilgrim Road",,"42.482942","-70.88858","Marblehead","Humphrey St @ May St","Humphrey Street"
"7478",,"Vine Street",,"42.464425","-71.018619","Saugus","Main St @ Vine St","Main Street"
"place-gover","Cambridge St and Court St, Boston, MA",,,"42.359705","-71.059215","Boston","Government Center",
"4837",,"Harris Street",,"42.505731","-70.85282","Marblehead","Elm St @ Harris St","Elm Street"
"569",,,,"42.278091","-71.066507","Boston","Dorchester Ave @ Valley Rd","Dorchester Avenue"
"4032",,"Franklin Street",,"42.211708","-71.01977","Braintree","579 Granite St","Granite Street"
"4651",,"Hunt Street",,"42.563317","-70.933826","Danvers","High St @ Gould St","High Street"
"292",,"Joyce Hayes Way",,"42.337181","-71.055242","Boston","W 7th St @ C St","West Seventh Street"
"9170170",,,"Newton Centre - Green Line Eastbound Shuttle","42.330311","-71.192684","Newton","Newton Centre",
"7780",,"Trapelo Road",,"42.413849","-71.253592","Waltham","Smith St @ Trapelo Rd","Smith Street"
"5852",,"Brooks Street",,"42.3768","-71.033887","Boston","Bennington St @ Brooks St","Bennington Street"
"node-382-lobby",,,"South Station - Top of Escalator 382",,,"Boston","South Station",
"1657",,"Brookdale Road",,"42.420438","-71.153004","Arlington","Mystic St @ Rangely Rd","Mystic Street"
"4180",,"Orchard Street",,"42.178043","-71.050444","Randolph","Opp 641 N Main St","North Main Street"
"9174",,"Suffolk Street",,"42.423885","-71.120863","Medford","Winthrop St @ Lawrence Rd","Winthrop Street"
"17813",,"Moody Street",,"42.371834","-71.237473","Waltham","Crescent St @ Moody St","Crescent Street"
"3029",,"Clay Street",,"42.264208","-71.013047","Quincy","Hancock St @ Clay St","Hancock Street"
"8824",,"Longfellow Road",,"42.373768","-71.207399","Watertown","Main St @ Longfellow Rd","Main Street"
"North Station-03",,,"North Station - Commuter Rail - Track 3","42.366535","-71.06273","Boston","North Station",
"1752",,"Parker Street",,"42.326069","-71.100399","Boston","Heath St @ Parker St","Heath Street"
"415",,"Jewish War Veterans Drive",,"42.303293","-71.08537","Boston","Blue Hill Ave opp Columbia Rd - Franklin Park Zoo","Blue Hill Avenue"
"2038",,"Chauncey Street",,"42.370076","-71.166657","Watertown","Mt Auburn St @ Adams Ave","Mount Auburn Street"
"78571",,"Quirk Court",,"42.358286","-71.200215","Newton","Adams St @ Quirk St","Adams Street"
"8230",,"Chestnut Avenue",,"42.51636","-71.207494","Burlington","Cambridge St opp Chestnut Ave","Cambridge Street"
"2811",,"Poplar Street",,"42.267994","-71.131246","Boston","338 West St","West Street"
"node-cntsq-westernstair-platform",,,"Central - Bottom of stairs for Western Ave",,,"Cambridge","Central",
"place-ER-0099","1000 Western Ave, Lynn, MA 01910 (General Electric employees only)",,"GE Employees Only","42.449927","-70.969848","Lynn","River Works",
"4314",,"Dixwell Avenue",,"42.247967","-71.005674","Quincy","Whitwell St @ Dixwell Ave","Whitwell Street"
"4169",,"Bennington Street",,"42.193502","-71.060265","Randolph","N Main St @ Royal St","North Main Street"
"638",,"Granfield Avenue",,"42.290089","-71.124166","Boston","Washington St @ Granfield Ave","Washington Street"
"5361",,"Cross Street",,"42.421684","-71.058585","Malden","Ferry St @ Cross St","Ferry Street"
"7537",,"Ridge Hill Avenue",,"42.438169","-71.033938","Malden","522 Broadway @ Cliffside Commons","Broadway"
"8602",,"Waltham Street",,"42.435897","-71.235305","Lexington","Marrett Rd @ Waltham St","Marrett Road"
"1242",,"Jefferson Street",,"42.348777","-71.066481","Boston","Tremont St @ Charles St S","Tremont Street"
"269",,"B Street",,"42.338065","-71.056782","Boston","W 7th St @ B St","West Seventh Street"
"3397",,"Ellis Street",,"42.254135","-71.034335","Quincy","77 Robertson St","Robertson Street"
"4402",,"Randolph Avenue",,"42.260038","-71.068722","Milton","Brook Rd @ Randolph Ave","Brook Road"
"8509",,"Alderwood Road",,"42.340465","-71.192584","Newton","Centre St @ Alderwood Rd","Centre Street"
"6359",,"West Street",,"42.258812","-71.117831","Boston","River St @ West St","River Street"
"1731",,"Morton Street",,"42.284108","-71.091323","Boston","Blue Hill Ave @ Morton St","Blue Hill Avenue"
"4028",,"Elmwood Avenue",,"42.207436","-71.012671","Braintree","Franklin St opp Elmwood Ave","Franklin Street"
"1251",,"West Springfield Street",,"42.339703","-71.079768","Boston","Tremont St @ W Springfield St","Tremont Street"
"6323",,"Powder House Road",,"42.420057","-71.114997","Medford","High St opp Powder House Rd","High Street"
"2048",,"Main Street",,"42.365489","-71.183729","Watertown","Mt Auburn St @ Main St","Mount Auburn Street"
"8867",,"Charles Gardner Lane",,"42.489958","-71.153298","Woburn","Main St @ Charles Gardner Ln","Main Street"
"6781",,"Baker Street",,"42.463677","-70.957723","Lynn","N Common St @ Baker St","North Common Street"
"23823",,"Rockway Avenue",,"42.190805","-70.951359","Weymouth","Middle St opp Rockaway Ave","Middle Street"
"88336",,"Fiske Street",,"42.376313","-71.243712","Waltham","Main St @ Fiske St","Main Street"
"1694",,"Cedarwood Avenue",,"42.501785","-71.195031","Burlington","Cambridge St @ Cedarwood Ln","Cambridge Street"
"9070234",,,"Dean Road - Green Line Eastbound Shuttle","42.337512","-71.142381","Brookline","Dean Road",
"place-newtn","60 Station Avenue, Newton, MA 02461",,,"42.321735","-71.206116","Newton","Newton Highlands",
"2521",,"Portland Street",,"42.366261","-71.091675","Cambridge","Hampshire St @ Cardinal Medeiros Ave","Hampshire Street"
"2095",,"Larch Road",,"42.380242","-71.14372","Cambridge","Huron Ave @ Larch Rd","Huron Avenue"
"317",,"Hancock Street",,"42.308194","-71.058359","Boston","Dorchester Ave @ Hancock St","Dorchester Avenue"
"813",,"Summer Street",,"42.27751","-71.163224","Boston","Spring St opp Summer St","Spring Street"
"5338",,"Pearl Street",,"42.426682","-71.07644","Malden","Centre St @ Pearl St","Centre Street"
"6121",,,,"42.492143","-70.893378","Salem","Loring Ave opp Leggs Hill Rd","Loring Avenue"
"4744",,"Hilton Avenue",,"42.452534","-70.96212","Lynn","626 Lynnway","Lynnway"
"7794",,"Lexington Street",,"42.383067","-71.237044","Waltham","Dale St @ Lexington St","Dale Street"
"70211",,,"Saint Marys Street - Green Line - (C) Cleveland Circle","42.345884","-71.107697","Brookline","Saint Marys Street",
"node-bomnl-fareunpaid",,,"Bowdoin - Unpaid side of fare gates",,,"Boston","Bowdoin",
"7955",,"Ronald Road",,"42.427946","-71.169786","Arlington","Washington St @ Ronald Rd","Washington Street"
"node-boyls-out-farepaid",,,"Boylston - Paid side of fare gates",,,"Boston","Boylston",
"7230",,"Fayette Street",,"42.468739","-70.935315","Lynn","11 Olive St","Olive Street"
"node-crtst-southentstair-landing",,,"Courthouse - Bottom of stairs between Thomson Place and landing",,,"Boston","Courthouse",
"2922",,"Blue Hill Avenue",,"42.301806","-71.086667","Boston","Glen Ln @ Blue Hill Ave - Franklin Park Zoo","Franklin Park Service Road"
"door-longw-longwood",,,"Longwood - Chapel St, Longwood Ave","42.341542","-71.110298","Brookline","Longwood - Chapel St, Longwood Ave",
"9296",,"Manning Street",,"42.527076","-71.094311","Reading","Salem St opp Manning St","Salem Street"
"4463",,"Valley Street",,"42.508524","-70.91222","Salem","Highland Ave @ Valley St","Highland Avenue"
"74637",,"Central Avenue","Eastern Avenue - Silver Line - SL3 Chelsea","42.388476","-71.023829","Chelsea","Eastern Avenue","Chelsea Busway"
"3623",,"Bluff Road",,"42.242672","-70.960494","Weymouth","Bridge St opp Bluff Rd","Bridge Street"
"298",,"Kemp Street",,"42.326944","-71.056938","Boston","Dorchester Ave opp Kemp St","Dorchester Avenue"
"node-709-street",,,"Wonderland - Street level of Bowdoin-bound platform elevator",,,"Revere","Wonderland",
"node-971-platform",,,"Kenmore - Bottom of westbound platform elevator",,,"Boston","Kenmore",
"3825",,"Martensen Street",,"42.243476","-70.994571","Quincy","Scammell St @ Martensen St","Scammell Street"
"node-140-platform",,,"Back Bay - Bottom of Orange Line platform east escalator",,,"Boston","Back Bay",
"place-FB-0148","164 Broadway, Norwood, MA 02062",,,"42.188775","-71.199665","Norwood","Norwood Central",
"6943",,"Fowle Street",,"42.472675","-71.150067","Woburn","Main St @ Warren Ave","Main Street"
"3208",,"Franklin Avenue",,"42.274328","-71.012131","Quincy","W Elm Ave @ Franklin Ave","West Elm Avenue"
"9198",,"Short Street",,"42.463289","-71.06197","Melrose","Main St @ Melrose St","Main Street"
"3515",,"Foster Street",,"42.250719","-71.000181","Quincy","Washington St @ Foster St","Washington Street"
"1328",,"Crawford Street",,"42.313354","-71.08924","Boston","Humboldt Ave @ Crawford St","Humboldt Avenue"
"place-belsq",,,,"42.395438","-71.033884","Chelsea","Bellingham Square",
"12826",,"Union Street",,"42.374605","-71.06385","Boston","Main St @ Union St","Main Street"
"70036",,,"Oak Grove - Orange Line","42.43668","-71.071097","Malden","Oak Grove",
"1714",,"Wellington Hill Street",,"42.279563","-71.093194","Boston","Blue Hill Ave @ Wellington Hill St","Blue Hill Avenue"
"7153",,"New Derby Street",,"42.519494","-70.893108","Salem","Derby St @ Lafayette St","Derby Street"
"node-149-platform",,,"Tufts Medical Center - Bottom of Escalator 149",,,"Boston","Tufts Medical Center",
"3940",,"School Street West",,"42.222798","-71.004589","Braintree","Washington St @ School St","Washington Street"
"10033",,"O Street",,"42.338176","-71.029444","Boston","E 1st St @ O St","East First Street"
"1647",,,,"42.229778","-71.030998","Quincy","Willard St opp Thistle Rd","Willard Street"
"7566",,"Staaf Road",,"42.448724","-71.010965","Saugus","Essex St opp Staaf Rd","Essex Street"
"875",,"Hyde Park Avenue","Forest Hills - Lower Busway","42.300479","-71.113634","Boston","Forest Hills","Busway"
"12859",,"Sixth Street",,"42.374815","-71.054465","Boston","First Ave @ Terry Ring","First Avenue"
"node-kencl-wbstair-platform",,,"Kenmore - Bottom of westbound platform stairs",,,"Boston","Kenmore",
